2025.09.29 22:00,568431.00000,569208.00000,568195.00000,569032.00000,14227,0
2025.09.29 23:00,569029.00000,569713.00000,568946.00000,569649.00000,6827,0
2025.09.30 01:00,569542.00000,569567.00000,568454.00000,569180.00000,3551,0
2025.09.30 02:00,569176.00000,569654.00000,568606.00000,569599.00000,4364,0
2025.09.30 03:00,569606.00000,571305.00000,569286.00000,571196.00000,13528,0
2025.09.30 04:00,571199.00000,572547.00000,570883.00000,572380.00000,15598,0
2025.09.30 05:00,572385.00000,573129.00000,571257.00000,572242.00000,11914,0
2025.09.30 06:00,572242.00000,574502.00000,571864.00000,573943.00000,12106,0
2025.09.30 07:00,573939.00000,574344.00000,573471.00000,573848.00000,9848,0
2025.09.30 08:00,573848.00000,574275.00000,572975.00000,573798.00000,13518,0
2025.09.30 09:00,573796.00000,574240.00000,570721.00000,570879.00000,17416,0
2025.09.30 10:00,570892.00000,571415.00000,568432.00000,569056.00000,19778,0
2025.09.30 11:00,569074.00000,569349.00000,563198.00000,564224.00000,24524,0
2025.09.30 12:00,564211.00000,564995.00000,561110.00000,562062.00000,19562,0
2025.09.30 13:00,562062.00000,564603.00000,561966.00000,564268.00000,14545,0
2025.09.30 14:00,564256.00000,565057.00000,563329.00000,564516.00000,15244,0
2025.09.30 15:00,564516.00000,565280.00000,563620.00000,565066.00000,18766,0
2025.09.30 16:00,565059.00000,566307.00000,564187.00000,565583.00000,23042,0
2025.09.30 17:00,565521.00000,569550.00000,565207.00000,569162.00000,29256,0
2025.09.30 18:00,569164.00000,569169.00000,566654.00000,568024.00000,25840,0
2025.09.30 19:00,567997.00000,568533.00000,567813.00000,568182.00000,17312,0
2025.09.30 20:00,568180.00000,568684.00000,567805.00000,568043.00000,13666,0
2025.09.30 21:00,568046.00000,569012.00000,567559.00000,568979.00000,12747,0
2025.09.30 22:00,568978.00000,570836.00000,568927.00000,570578.00000,14838,0
2025.09.30 23:00,570576.00000,571038.00000,569547.00000,570733.00000,9774,0
2025.10.01 01:00,570439.00000,571040.00000,570047.00000,570888.00000,5187,0
2025.10.01 02:00,570880.00000,571814.00000,570782.00000,571782.00000,5866,0
2025.10.01 03:00,571785.00000,572682.00000,571465.00000,571745.00000,13603,0
2025.10.01 04:00,571743.00000,572505.00000,571642.00000,572396.00000,12739,0
2025.10.01 05:00,572397.00000,573256.00000,570809.00000,571421.00000,15233,0
2025.10.01 06:00,571421.00000,571867.00000,570564.00000,571272.00000,10932,0
2025.10.01 07:00,571270.00000,571631.00000,569998.00000,570253.00000,10581,0
2025.10.01 08:00,570252.00000,570775.00000,569780.00000,569942.00000,11268,0
2025.10.01 09:00,569946.00000,569946.00000,567951.00000,568159.00000,17334,0
2025.10.01 10:00,568165.00000,570782.00000,567775.00000,570697.00000,20348,0
2025.10.01 11:00,570689.00000,572848.00000,570600.00000,572828.00000,19881,0
2025.10.01 12:00,572832.00000,573044.00000,571440.00000,572457.00000,16458,0
2025.10.01 13:00,572459.00000,572536.00000,571487.00000,571753.00000,15606,0
2025.10.01 14:00,571747.00000,571880.00000,570392.00000,570871.00000,15228,0
2025.10.01 15:00,570864.00000,571525.00000,567534.00000,568145.00000,27128,0
2025.10.01 16:00,568150.00000,568553.00000,567122.00000,568128.00000,26492,0
2025.10.01 17:00,568093.00000,569382.00000,566958.00000,568769.00000,27937,0
2025.10.01 18:00,568757.00000,569635.00000,567793.00000,569221.00000,25798,0
2025.10.01 19:00,569209.00000,570024.00000,568306.00000,569610.00000,17842,0
2025.10.01 20:00,569613.00000,569683.00000,568104.00000,568158.00000,14576,0
2025.10.01 21:00,568156.00000,568443.00000,567352.00000,568051.00000,17554,0
2025.10.01 22:00,568053.00000,569361.00000,567906.00000,568907.00000,14688,0
2025.10.01 23:00,568902.00000,568913.00000,567920.00000,568490.00000,8675,0
2025.10.02 01:00,568350.00000,569061.00000,567303.00000,567713.00000,3880,0
2025.10.02 02:00,567709.00000,568592.00000,567345.00000,568322.00000,6641,0
2025.10.02 03:00,568322.00000,568558.00000,567449.00000,567557.00000,12949,0
2025.10.02 04:00,567547.00000,568529.00000,567060.00000,568076.00000,13641,0
2025.10.02 05:00,568080.00000,569080.00000,567608.00000,568940.00000,10274,0
2025.10.02 06:00,568931.00000,569369.00000,568372.00000,568683.00000,7202,0
2025.10.02 07:00,568685.00000,569004.00000,568298.00000,568686.00000,6687,0
2025.10.02 08:00,568687.00000,569707.00000,568655.00000,569175.00000,8465,0
2025.10.02 09:00,569163.00000,570305.00000,568293.00000,568599.00000,14034,0
2025.10.02 10:00,568599.00000,569976.00000,568101.00000,568956.00000,18055,0
2025.10.02 11:00,568955.00000,569414.00000,568099.00000,568733.00000,14038,0
2025.10.02 12:00,568733.00000,568936.00000,568301.00000,568725.00000,12096,0
2025.10.02 13:00,568721.00000,569727.00000,568534.00000,569190.00000,10251,0
2025.10.02 14:00,569193.00000,570528.00000,568912.00000,570460.00000,10933,0
2025.10.02 15:00,570463.00000,571738.00000,569814.00000,571601.00000,17008,0
2025.10.02 16:00,571605.00000,573065.00000,570357.00000,570454.00000,22418,0
2025.10.02 17:00,570450.00000,570951.00000,563349.00000,565685.00000,28139,0
2025.10.02 18:00,565683.00000,566472.00000,563209.00000,564058.00000,24864,0
2025.10.02 19:00,564035.00000,566096.00000,563890.00000,565785.00000,18495,0
2025.10.02 20:00,565785.00000,566190.00000,565228.00000,565773.00000,12945,0
2025.10.02 21:00,565775.00000,566906.00000,565679.00000,566858.00000,10216,0
2025.10.02 22:00,566852.00000,567821.00000,566733.00000,567651.00000,11775,0
2025.10.02 23:00,567663.00000,568114.00000,567458.00000,567836.00000,4369,0
2025.10.03 01:00,567522.00000,567911.00000,566938.00000,567689.00000,4093,0
2025.10.03 02:00,567678.00000,568435.00000,567320.00000,568327.00000,4863,0
2025.10.03 03:00,568308.00000,568877.00000,567881.00000,568285.00000,8960,0
2025.10.03 04:00,568274.00000,569417.00000,567982.00000,569120.00000,13023,0
2025.10.03 05:00,569109.00000,569454.00000,568064.00000,568128.00000,8256,0
2025.10.03 06:00,568128.00000,568801.00000,566783.00000,567266.00000,10206,0
2025.10.03 07:00,567238.00000,568195.00000,567097.00000,567802.00000,6070,0
2025.10.03 08:00,567809.00000,569763.00000,567700.00000,569671.00000,9667,0
2025.10.03 09:00,569671.00000,569768.00000,568997.00000,569595.00000,10107,0
2025.10.03 10:00,569591.00000,570045.00000,569387.00000,569613.00000,10302,0
2025.10.03 11:00,569613.00000,569695.00000,568890.00000,569369.00000,10064,0
2025.10.03 12:00,569366.00000,569511.00000,568401.00000,569447.00000,8553,0
2025.10.03 13:00,569449.00000,569784.00000,569146.00000,569482.00000,9415,0
2025.10.03 14:00,569482.00000,569751.00000,567841.00000,568770.00000,13251,0
2025.10.03 15:00,568766.00000,570544.00000,568578.00000,570443.00000,14903,0
2025.10.03 16:00,570439.00000,572769.00000,570178.00000,572110.00000,22045,0
2025.10.03 17:00,572013.00000,572205.00000,570206.00000,572002.00000,25542,0
2025.10.03 18:00,572006.00000,573317.00000,571251.00000,573018.00000,17986,0
2025.10.03 19:00,573014.00000,573187.00000,572272.00000,572826.00000,14242,0
2025.10.03 20:00,572832.00000,572890.00000,571776.00000,572548.00000,14568,0
2025.10.03 21:00,572551.00000,573656.00000,572399.00000,573156.00000,11875,0
2025.10.03 22:00,573152.00000,573552.00000,572774.00000,572927.00000,10750,0
2025.10.03 23:00,572921.00000,573258.00000,572505.00000,573193.00000,5467,0
2025.10.06 01:00,579687.00000,582730.00000,579080.00000,582204.00000,11048,0
